index,0,1,2,3,4
0,0.03403115947730839,0.6479966696351767,0.1357113686390221,0.17255639005452394,0.009704453637823462
1,0.11915179342031479,0.6310391798615456,0.01386173436185345,0.018244177190354094,0.21770309377461672
2,0.8684027940034866,0.09614973957650363,0.014706449816003442,0.0040221936942543834,0.01671880070352927
3,0.01063185534439981,0.009052681270986795,0.8581734150648117,0.01041331235319376,0.11172874621115625
4,0.4384310953319073,0.15716956392861903,0.027541626943275332,0.2883182547520846,0.08853947231546044
5,0.05918011802714318,0.009445621399208903,0.03129424655344337,0.8934992551803589,0.006580753484740853
6,0.1260485559469089,0.013079850992653519,0.05863349023275077,0.7916475161910057,0.01059057132806629
7,0.9296427965164185,0.008483639394398779,0.0090793133713305,0.04379861708730459,0.008995629497803748
8,0.9697002023458481,0.01886608765926212,0.006572995276656002,0.002414218499325216,0.002446482831146568
9,0.19736155774444342,0.4764465503394604,0.07445547240786254,0.21021340764127672,0.04152299149427563
10,0.007107916710083373,0.002643171392264776,0.006292522171861492,0.9724906533956528,0.011465795381809585
11,0.3407678212970495,0.01330083655193448,0.007861658348701894,0.008647198133985512,0.6294224560260773
12,0.007670197635889053,0.9891147315502167,0.0012733549920085352,0.0011869641712110024,0.0007547692221123725
13,0.26497330563142896,0.36612440878525376,0.3162171635776758,0.015889932634308934,0.03679519589059055
14,0.001188952628581319,0.0037145884562050924,0.9907830357551575,0.0015426266290887725,0.0027707871340680867
15,0.600343432277441,0.008800433774013072,0.024972050334326923,0.3171417322009802,0.048742381390184164
16,0.162871309556067,0.03645256580784917,0.7595007717609406,0.013852751580998302,0.027322594425641
17,0.0016760391808929853,0.0058003659069072455,0.9853464066982269,0.0020749593822984025,0.005102186696603894
18,0.03770412364974618,0.011859696940518916,0.11853286623954773,0.8055956363677979,0.026307669933885336
19,0.2713117036037147,0.4759182147681713,0.022580498829483986,0.011379834148101509,0.21880977065302432
20,0.008348892122739926,0.009370928455609828,0.9523900598287582,0.00734524117433466,0.022544888081029058
21,0.007850560010410845,0.9876483082771301,0.0014222564350347966,0.0009818573234952055,0.002097012722515501
22,0.10263998038135469,0.004577945248456672,0.026262554340064526,0.0035894769243896008,0.862930029630661
23,0.0426688187289983,0.008893657854059711,0.057239580957684666,0.05229591391980648,0.8389020338654518
24,0.005099586152937263,0.0023005631228443235,0.006989155255723745,0.9821411669254303,0.0034695716749411076
25,0.4921107664704323,0.140114969573915,0.013274944387376308,0.3201418723911047,0.03435743018053472
26,0.003169029383570887,0.0013951496439403854,0.0035131667682435364,0.9899443686008453,0.0019783094103331678
27,0.0038960565580055118,0.009557107812725008,0.9691273123025894,0.003159781568683684,0.014259736868552864
28,0.9944638013839722,0.0017762553834472783,0.0017166186880785972,0.00026042243916890584,0.0017829152711783536
29,0.5385950580239296,0.2997728157788515,0.14085288881324232,0.011417060275562108,0.009362147276988253
30,0.0019688497559400275,0.0008500124022248201,0.0016991671072901227,0.9940102249383926,0.0014717721060151234
31,0.03821337234694511,0.4999591261148453,0.40973705146461725,0.032646573381498456,0.019443903816863894
32,0.062400757626164705,0.004050953750265762,0.06174976978218183,0.8664542883634567,0.005344203520508017
33,0.9673255383968353,0.005240827769739553,0.0039961709844646975,0.010723154293373227,0.01271424550213851
